id,compound,predicate,object,pmid,created_at,updated_at
8080,gastrin-releasing peptide receptor,interacts_with,bombesin,22868212,2014-12-30 02:18:07.355412,2014-12-30 02:18:07.355412
10557,gastrin-releasing peptide receptor,interacts_with,rc-3095,21953084,2014-12-30 02:19:05.138109,2014-12-30 02:19:05.138109
7755,gastrin-releasing peptide receptor,part_of,murine,9815798,2014-12-30 02:18:04.544774,2014-12-30 02:18:04.544774
7757,gastrin-releasing peptide receptor,part_of,tumor,9815798,2014-12-30 02:18:04.557014,2014-12-30 02:18:04.557014
11140,gastrin-releasing peptide,affects,gastric acid secretion,2623192,2014-12-30 02:19:14.104633,2014-12-30 02:19:14.104633
7601,gastrin-releasing peptide,affects,growth,7858155,2014-12-30 02:18:02.889799,2014-12-30 02:18:02.889799
10538,gastrin-releasing peptide,affects,microcirculation,10773722,2014-12-30 02:19:04.554137,2014-12-30 02:19:04.554137
7617,gastrin-releasing peptide,associated_with,cancers,8170991,2014-12-30 02:18:03.044864,2014-12-30 02:18:03.044864
7625,gastrin-releasing peptide,augments,cancer,8170991,2014-12-30 02:18:03.120776,2014-12-30 02:18:03.120776
7983,gastrin-releasing peptide,augments,growth,18003891,2014-12-30 02:18:06.547835,2014-12-30 02:18:06.547835
7843,gastrin-releasing peptide,causes,cell proliferation,12807697,2014-12-30 02:18:05.25472,2014-12-30 02:18:05.25472
7848,gastrin-releasing peptide,causes,chemotaxis,12807697,2014-12-30 02:18:05.285593,2014-12-30 02:18:05.285593
7887,gastrin-releasing peptide,disrupts,food intake,15746304,2014-12-30 02:18:05.575489,2014-12-30 02:18:05.575489
7488,gastrin-releasing peptide,disrupts,food intake,4010472,2014-12-30 02:18:01.878283,2014-12-30 02:18:01.878283
7544,gastrin-releasing peptide,disrupts,gastric,7063751,2014-12-30 02:18:02.323209,2014-12-30 02:18:02.323209
7605,gastrin-releasing peptide,disrupts,growth,7868940,2014-12-30 02:18:02.939865,2014-12-30 02:18:02.939865
7663,gastrin-releasing peptide,interacts_with,bombesin,8387464,2014-12-30 02:18:03.459731,2014-12-30 02:18:03.459731
7788,gastrin-releasing peptide,interacts_with,growth hormone-releasing hormone,10881027,2014-12-30 02:18:04.794985,2014-12-30 02:18:04.794985
10564,gastrin-releasing peptide,isa,neuropeptide,23621446,2014-12-30 02:19:05.321228,2014-12-30 02:19:05.321228
11141,gastrin-releasing peptide,isa,neuropeptide,2623192,2014-12-30 02:19:14.114788,2014-12-30 02:19:14.114788
10543,gastrin-releasing peptide,neg_interacts_with,grp,19516017,2014-12-30 02:19:04.694195,2014-12-30 02:19:04.694195
7654,gastrin-releasing peptide,part_of,pancreatic cancers,8387464,2014-12-30 02:18:03.383701,2014-12-30 02:18:03.383701
7747,gastrin-releasing peptide,part_of,scapular region,9650851,2014-12-30 02:18:04.470349,2014-12-30 02:18:04.470349
7935,gastrin-releasing peptides,interacts_with,cell surface receptors,16505950,2014-12-30 02:18:06.173359,2014-12-30 02:18:06.173359
7637,gastrin-releasing peptides,stimulates,luteinizing hormone-releasing hormone,8242552,2014-12-30 02:18:03.193912,2014-12-30 02:18:03.193912
11431,gastrointestinal hormones,affects,glucose homeostasis,20465123,2014-12-30 02:19:16.820383,2014-12-30 02:19:16.820383
7801,gastrointestinal hormones,associated_with,pancreatic cancer,10982627,2014-12-30 02:18:04.979137,2014-12-30 02:18:04.979137
9945,gbg,augments,complement fixation,943796,2014-12-30 02:18:50.608109,2014-12-30 02:18:50.608109
10572,gemcitabine,coexists_with,rc-3095,24326363,2014-12-30 02:19:05.487338,2014-12-30 02:19:05.487338
13978,gemcitabine,compared_with,gemcitabine,17156477,2014-12-30 02:19:47.164552,2014-12-30 02:19:47.164552
10370,gemcitabine,compared_with,gemcitabine,22782343,2014-12-30 02:18:59.303537,2014-12-30 02:18:59.303537
10574,gemcitabine,disrupts,growth,24326363,2014-12-30 02:19:05.531141,2014-12-30 02:19:05.531141
10571,gemcitabine,interacts_with,rc-3095,24326363,2014-12-30 02:19:05.476588,2014-12-30 02:19:05.476588
10573,gemcitabine,prevents,tumors,24326363,2014-12-30 02:19:05.500325,2014-12-30 02:19:05.500325
10369,gemcitabine,treats,metastatic pancreatic adenocarcinomas,22782343,2014-12-30 02:18:59.284693,2014-12-30 02:18:59.284693
10371,gemcitabine,treats,pancreatic adenocarcinomas,22782343,2014-12-30 02:18:59.331314,2014-12-30 02:18:59.331314
13979,gemcitabine,treats,unresectable pancreatic cancer,17156477,2014-12-30 02:19:47.181518,2014-12-30 02:19:47.181518
14295,ghrelin,associated_with,fat deposition,17192476,2014-12-30 02:19:51.403464,2014-12-30 02:19:51.403464
7893,ghrelin,interacts_with,grp,15746304,2014-12-30 02:18:05.609715,2014-12-30 02:18:05.609715
7995,ghrh,inhibits,growth factors,18201818,2014-12-30 02:18:06.614461,2014-12-30 02:18:06.614461
7996,ghrh,inhibits,receptors,18201818,2014-12-30 02:18:06.619593,2014-12-30 02:18:06.619593
7970,ghrh,treats,nsclc,17332943,2014-12-30 02:18:06.445187,2014-12-30 02:18:06.445187
11286,gip,neg_affects,insulin secretion,19074620,2014-12-30 02:19:15.459298,2014-12-30 02:19:15.459298
9453,gl,inhibits,bleeding,16751793,2014-12-30 02:18:40.51464,2014-12-30 02:18:40.51464
11226,glargine,compared_with,neutral protamine hagedorn insulin,19193822,2014-12-30 02:19:14.899701,2014-12-30 02:19:14.899701
11227,glargine,higher_than,neutral protamine hagedorn insulin,19193822,2014-12-30 02:19:14.905049,2014-12-30 02:19:14.905049
11466,glargine,isa,basal insulin,24923102,2014-12-30 02:19:17.053231,2014-12-30 02:19:17.053231
12473,glargine,isa,insulin,18218179,2014-12-30 02:19:30.02803,2014-12-30 02:19:30.02803
13451,glargine,treats,t2dm,22519390,2014-12-30 02:19:42.115209,2014-12-30 02:19:42.115209
13021,glargine,treats,type 2 diabetes,21158486,2014-12-30 02:19:37.76753,2014-12-30 02:19:37.76753
9148,glial fibrillary acidic protein,affects,nociception,21889580,2014-12-30 02:18:33.778831,2014-12-30 02:18:33.778831
11836,glibenclamide,treats,diabetes,20151774,2014-12-30 02:19:20.455635,2014-12-30 02:19:20.455635
11834,glibenclamide,treats,insulin resistance,20151774,2014-12-30 02:19:20.444953,2014-12-30 02:19:20.444953
13026,glimepiride,treats,t2dm,21194600,2014-12-30 02:19:37.909523,2014-12-30 02:19:37.909523
13762,glimepiride,treats,t2dm,23433305,2014-12-30 02:19:44.894537,2014-12-30 02:19:44.894537
12760,glimepiride,treats,type 2 diabetes,19758357,2014-12-30 02:19:35.247925,2014-12-30 02:19:35.247925
13030,glimepiride,treats,type 2 diabetes,21194600,2014-12-30 02:19:37.951701,2014-12-30 02:19:37.951701
12018,glimepiride,treats,type 2 diabetes,22683137,2014-12-30 02:19:23.030585,2014-12-30 02:19:23.030585
12024,glimepiride,treats,type-2 diabetes,22683137,2014-12-30 02:19:23.15999,2014-12-30 02:19:23.15999
13480,glipizide,treats,type 2 diabetes mellitus,22644981,2014-12-30 02:19:42.446,2014-12-30 02:19:42.446
12932,glitazones,treats,hyperglycaemia,20646668,2014-12-30 02:19:37.111564,2014-12-30 02:19:37.111564
9876,gln,inhibits,glucose,23388064,2014-12-30 02:18:49.000109,2014-12-30 02:18:49.000109
11767,glp,inhibits,reactive oxygen species,18633100,2014-12-30 02:19:19.937915,2014-12-30 02:19:19.937915
10634,glp,interacts_with,ang ii,22826029,2014-12-30 02:19:07.028772,2014-12-30 02:19:07.028772
13789,glp-1 analogs,augments,insulin secretion,23640454,2014-12-30 02:19:45.222857,2014-12-30 02:19:45.222857
13790,glp-1 analogs,augments,plasticity,23640454,2014-12-30 02:19:45.228659,2014-12-30 02:19:45.228659
13886,glp-1 ras,affects,glucose homeostasis,24156868,2014-12-30 02:19:46.128665,2014-12-30 02:19:46.128665
13887,glp-1 ras,affects,parameters,24156868,2014-12-30 02:19:46.134089,2014-12-30 02:19:46.134089
13382,glp-1 ras,causes,weight loss,22405266,2014-12-30 02:19:41.590645,2014-12-30 02:19:41.590645
13890,glp-1 ras,stimulates,glp-1 ras,24156868,2014-12-30 02:19:46.1817,2014-12-30 02:19:46.1817
13836,glp-1 ras,treats,hyperglycemia,23865382,2014-12-30 02:19:45.575571,2014-12-30 02:19:45.575571
13848,glp-1 ras,treats,hyperglycemia,23971789,2014-12-30 02:19:45.715746,2014-12-30 02:19:45.715746
13847,glp-1 ras,treats,t2d,23971789,2014-12-30 02:19:45.70139,2014-12-30 02:19:45.70139
13837,glp-1 ras,treats,t2dm,23865382,2014-12-30 02:19:45.58825,2014-12-30 02:19:45.58825
11018,glp-1 receptor,affects,carbohydrate metabolism,16202636,2014-12-30 02:19:12.999434,2014-12-30 02:19:12.999434
13726,glp-1 receptor,affects,emesis,23357334,2014-12-30 02:19:44.632654,2014-12-30 02:19:44.632654
12147,glp-1 receptor,inhibits,dpp-iv,15155141,2014-12-30 02:19:24.980837,2014-12-30 02:19:24.980837
11434,glp-1 receptors,interacts_with,incretin,20465123,2014-12-30 02:19:16.843589,2014-12-30 02:19:16.843589
11423,glp-1 receptors,stimulates,insulin,17662202,2014-12-30 02:19:16.736694,2014-12-30 02:19:16.736694
12320,glp-1,affects,anorexic,17130484,2014-12-30 02:19:27.014005,2014-12-30 02:19:27.014005
11036,glp-1,affects,cardiac function,22650224,2014-12-30 02:19:13.119007,2014-12-30 02:19:13.119007
12173,glp-1,affects,cell function,15562141,2014-12-30 02:19:25.251288,2014-12-30 02:19:25.251288
11897,glp-1,affects,diabetic nephropathy,21253697,2014-12-30 02:19:20.827882,2014-12-30 02:19:20.827882
13776,glp-1,affects,energy expenditure,23562866,2014-12-30 02:19:45.014177,2014-12-30 02:19:45.014177
12831,glp-1,affects,food intake,20197503,2014-12-30 02:19:36.027955,2014-12-30 02:19:36.027955
11970,glp-1,affects,gastric emptying,19092720,2014-12-30 02:19:22.218035,2014-12-30 02:19:22.218035
10636,glp-1,affects,glomerular endothelium,22826029,2014-12-30 02:19:07.059842,2014-12-30 02:19:07.059842
12833,glp-1,affects,glucose homeostasis,20197503,2014-12-30 02:19:36.046144,2014-12-30 02:19:36.046144
12382,glp-1,affects,glucose tolerance,17584962,2014-12-30 02:19:27.913503,2014-12-30 02:19:27.913503
11038,glp-1,affects,heart,22650224,2014-12-30 02:19:13.12909,2014-12-30 02:19:13.12909
13732,glp-1,affects,injury,23364453,2014-12-30 02:19:44.667546,2014-12-30 02:19:44.667546
11433,glp-1,affects,insulin secretion,20465123,2014-12-30 02:19:16.835929,2014-12-30 02:19:16.835929
11033,glp-1,affects,myocardium,22650224,2014-12-30 02:19:13.103888,2014-12-30 02:19:13.103888
11768,glp-1,affects,peripheral blood flow,18633100,2014-12-30 02:19:19.94311,2014-12-30 02:19:19.94311
13911,glp-1,affects,weight loss,24263424,2014-12-30 02:19:46.464199,2014-12-30 02:19:46.464199
13736,glp-1,associated_with,diabetes,23364453,2014-12-30 02:19:44.689294,2014-12-30 02:19:44.689294
11035,glp-1,associated_with,ischemic/reperfusion injury,22650224,2014-12-30 02:19:13.11405,2014-12-30 02:19:13.11405
11021,glp-1,associated_with,pathogenesis,16202636,2014-12-30 02:19:13.020473,2014-12-30 02:19:13.020473
13079,glp-1,associated_with,peripheral neuropathy,21323903,2014-12-30 02:19:38.437917,2014-12-30 02:19:38.437917
13855,glp-1,associated_with,t2d,23986202,2014-12-30 02:19:45.820195,2014-12-30 02:19:45.820195
11287,glp-1,associated_with,t2dm,19074620,2014-12-30 02:19:15.468944,2014-12-30 02:19:15.468944
11020,glp-1,associated_with,type 2 diabetes,16202636,2014-12-30 02:19:13.013871,2014-12-30 02:19:13.013871
11006,glp-1,augments,apoptosis,14529486,2014-12-30 02:19:12.895963,2014-12-30 02:19:12.895963
12948,glp-1,augments,blood pressure,20736238,2014-12-30 02:19:37.261118,2014-12-30 02:19:37.261118
11034,glp-1,augments,cardiac function,22650224,2014-12-30 02:19:13.109053,2014-12-30 02:19:13.109053
11005,glp-1,augments,cell death,14529486,2014-12-30 02:19:12.889703,2014-12-30 02:19:12.889703
12776,glp-1,augments,cell growth,19836346,2014-12-30 02:19:35.410324,2014-12-30 02:19:35.410324
13777,glp-1,augments,energy expenditure,23562866,2014-12-30 02:19:45.019687,2014-12-30 02:19:45.019687
12504,glp-1,augments,insulin secretion,18473991,2014-12-30 02:19:31.498451,2014-12-30 02:19:31.498451
12721,glp-1,augments,insulin secretion,19545590,2014-12-30 02:19:34.907874,2014-12-30 02:19:34.907874
12756,glp-1,augments,insulin secretion,19748064,2014-12-30 02:19:35.21616,2014-12-30 02:19:35.21616
13305,glp-1,augments,insulin secretion,22232377,2014-12-30 02:19:40.952883,2014-12-30 02:19:40.952883
11004,glp-1,augments,pancreatic islets,14529486,2014-12-30 02:19:12.80139,2014-12-30 02:19:12.80139
13410,glp-1,augments,satiety,22432846,2014-12-30 02:19:41.795979,2014-12-30 02:19:41.795979
12949,glp-1,augments,vagus nerve,20736238,2014-12-30 02:19:37.26914,2014-12-30 02:19:37.26914
13891,glp-1,causes,tachyphylaxis,24156868,2014-12-30 02:19:46.197476,2014-12-30 02:19:46.197476
13859,glp-1,coexists_with,glucose,23986202,2014-12-30 02:19:45.867929,2014-12-30 02:19:45.867929
12707,glp-1,compared_with,exenatide,19515413,2014-12-30 02:19:34.772838,2014-12-30 02:19:34.772838
13563,glp-1,disrupts,appetite,22945360,2014-12-30 02:19:43.033234,2014-12-30 02:19:43.033234
13431,glp-1,disrupts,food intake,22492036,2014-12-30 02:19:41.959149,2014-12-30 02:19:41.959149
11779,glp-1,inhibits,adma,23159951,2014-12-30 02:19:20.023665,2014-12-30 02:19:20.023665
10635,glp-1,inhibits,craf,22826029,2014-12-30 02:19:07.042541,2014-12-30 02:19:07.042541
13786,glp-1,inhibits,glp-1 receptors,23613987,2014-12-30 02:19:45.084573,2014-12-30 02:19:45.084573
14319,glp-1,inhibits,glp-1,16188169,2014-12-30 02:19:51.55445,2014-12-30 02:19:51.55445
11019,glp-1,inhibits,glucagon,16202636,2014-12-30 02:19:13.006677,2014-12-30 02:19:13.006677
12274,glp-1,inhibits,glucagon,16772206,2014-12-30 02:19:26.577846,2014-12-30 02:19:26.577846
9822,glp-1,inhibits,glucagon,17263764,2014-12-30 02:18:47.53024,2014-12-30 02:18:47.53024
14325,glp-1,inhibits,glucose,21372151,2014-12-30 02:19:51.585883,2014-12-30 02:19:51.585883
11781,glp-1,inhibits,prmt-1,23159951,2014-12-30 02:19:20.034247,2014-12-30 02:19:20.034247
11778,glp-1,inhibits,rage,23159951,2014-12-30 02:19:20.018496,2014-12-30 02:19:20.018496
11780,glp-1,inhibits,ros,23159951,2014-12-30 02:19:20.028755,2014-12-30 02:19:20.028755
14326,glp-1,inhibits,total cholesterol,21372151,2014-12-30 02:19:51.590978,2014-12-30 02:19:51.590978
14327,glp-1,inhibits,triglycerides,21372151,2014-12-30 02:19:51.596484,2014-12-30 02:19:51.596484
12622,glp-1,interacts_with,blood glucose,19084986,2014-12-30 02:19:33.760031,2014-12-30 02:19:33.760031
12315,glp-1,interacts_with,glp-1,17125767,2014-12-30 02:19:26.957225,2014-12-30 02:19:26.957225
10697,glp-1,interacts_with,glp-1,21830140,2014-12-30 02:19:08.568108,2014-12-30 02:19:08.568108
13416,glp-1,interacts_with,glp-1,22435393,2014-12-30 02:19:41.850748,2014-12-30 02:19:41.850748
11432,glp-1,interacts_with,incretin,20465123,2014-12-30 02:19:16.828222,2014-12-30 02:19:16.828222
13856,glp-1,interacts_with,insulin,23986202,2014-12-30 02:19:45.825716,2014-12-30 02:19:45.825716
11775,glp-1,interacts_with,reactive oxygen species,23159951,2014-12-30 02:19:20.00132,2014-12-30 02:19:20.00132
11008,glp-1,interacts_with,serum albumin,14529486,2014-12-30 02:19:12.909358,2014-12-30 02:19:12.909358
13138,glp-1,isa,drug,21641071,2014-12-30 02:19:39.312771,2014-12-30 02:19:39.312771
12838,glp-1,neg_causes,hyperglycemia,20197503,2014-12-30 02:19:36.073332,2014-12-30 02:19:36.073332
9975,glp-1,stimulates,acth,20363879,2014-12-30 02:18:51.544905,2014-12-30 02:18:51.544905
11550,glp-1,stimulates,adenylate cyclase,17292977,2014-12-30 02:19:17.736217,2014-12-30 02:19:17.736217
12214,glp-1,stimulates,c-fos,16154233,2014-12-30 02:19:25.7713,2014-12-30 02:19:25.7713
12139,glp-1,stimulates,cell mass via stimulation,14700743,2014-12-30 02:19:24.925814,2014-12-30 02:19:24.925814
11022,glp-1,stimulates,glp-1 receptor,16202636,2014-12-30 02:19:13.028052,2014-12-30 02:19:13.028052
11196,glp-1,stimulates,glp-1 receptor,17109672,2014-12-30 02:19:14.69471,2014-12-30 02:19:14.69471
11288,glp-1,stimulates,glp-1 receptor,19074620,2014-12-30 02:19:15.475599,2014-12-30 02:19:15.475599
12705,glp-1,stimulates,glp-1 receptor,19515413,2014-12-30 02:19:34.760208,2014-12-30 02:19:34.760208
12330,glp-1,stimulates,insulin,17195423,2014-12-30 02:19:27.095743,2014-12-30 02:19:27.095743
13737,glp-1,stimulates,rho,23364453,2014-12-30 02:19:44.694971,2014-12-30 02:19:44.694971
13139,glp-1,treats,type 2 diabetes mellitus,21641071,2014-12-30 02:19:39.323485,2014-12-30 02:19:39.323485
13639,glp-1-ra,augments,tachyphylaxis,23094590,2014-12-30 02:19:43.91468,2014-12-30 02:19:43.91468
13901,glp-1r,disrupts,cell line,24201448,2014-12-30 02:19:46.376664,2014-12-30 02:19:46.376664
13900,glp-1r,disrupts,neurons,24201448,2014-12-30 02:19:46.359403,2014-12-30 02:19:46.359403
11736,glp-1r,disrupts,retina,20688733,2014-12-30 02:19:19.721163,2014-12-30 02:19:19.721163
10299,glp-1r,interacts_with,acth,12964040,2014-12-30 02:18:57.611784,2014-12-30 02:18:57.611784
10300,glp-1r,interacts_with,aldosterone,12964040,2014-12-30 02:18:57.626717,2014-12-30 02:18:57.626717
14349,glp-1r,part_of,lung tissue,24092637,2014-12-30 02:19:51.98628,2014-12-30 02:19:51.98628
13200,glp-1r,part_of,neurons,21810596,2014-12-30 02:19:39.810171,2014-12-30 02:19:39.810171
12383,glp-1r,part_of,portal vein,17584962,2014-12-30 02:19:27.93121,2014-12-30 02:19:27.93121
13434,glp-1rs,disrupts,motivation,22492036,2014-12-30 02:19:41.976888,2014-12-30 02:19:41.976888
13433,glp-1rs,part_of,nodes,22492036,2014-12-30 02:19:41.971142,2014-12-30 02:19:41.971142
13918,glp1 receptor,augments,pancreas,24353307,2014-12-30 02:19:46.507674,2014-12-30 02:19:46.507674
13650,glucagon receptors,interacts_with,glucagon,23122871,2014-12-30 02:19:44.01155,2014-12-30 02:19:44.01155
13653,glucagon receptors,interacts_with,oxm,23122871,2014-12-30 02:19:44.042807,2014-12-30 02:19:44.042807
12172,glucagon,affects,early satiety,15562141,2014-12-30 02:19:25.246002,2014-12-30 02:19:25.246002
12171,glucagon,affects,gastric emptying,15562141,2014-12-30 02:19:25.238749,2014-12-30 02:19:25.238749
12297,glucagon,affects,gastric emptying,16859392,2014-12-30 02:19:26.788487,2014-12-30 02:19:26.788487
12329,glucagon,affects,gastric emptying,17195423,2014-12-30 02:19:27.088023,2014-12-30 02:19:27.088023
12523,glucagon,affects,gastric emptying,18525067,2014-12-30 02:19:31.853488,2014-12-30 02:19:31.853488
13643,glucagon,affects,glucose homeostasis,23122871,2014-12-30 02:19:43.961757,2014-12-30 02:19:43.961757
7479,glucagon,affects,satiety,3801925,2014-12-30 02:18:01.78707,2014-12-30 02:18:01.78707
7429,glucagon,associated_with,hyperglycemia,3215150,2014-12-30 02:18:01.211967,2014-12-30 02:18:01.211967
7430,glucagon,augments,epinephrine secretion,3215150,2014-12-30 02:18:01.219998,2014-12-30 02:18:01.219998
12136,glucagon,augments,insulin secretion,14700743,2014-12-30 02:19:24.90918,2014-12-30 02:19:24.90918
12174,glucagon,augments,insulin secretion,15811484,2014-12-30 02:19:25.25643,2014-12-30 02:19:25.25643
11189,glucagon,augments,insulin secretion,16529340,2014-12-30 02:19:14.627913,2014-12-30 02:19:14.627913
12265,glucagon,augments,insulin secretion,16722815,2014-12-30 02:19:26.499681,2014-12-30 02:19:26.499681
11419,glucagon,augments,insulin secretion,17566392,2014-12-30 02:19:16.674695,2014-12-30 02:19:16.674695
12443,glucagon,augments,insulin secretion,17940451,2014-12-30 02:19:29.484555,2014-12-30 02:19:29.484555
13220,glucagon,augments,insulin secretion,21902291,2014-12-30 02:19:39.96939,2014-12-30 02:19:39.96939
13407,glucagon,augments,insulin secretion,22432846,2014-12-30 02:19:41.776299,2014-12-30 02:19:41.776299
12965,glucagon,disrupts,appetite,20809667,2014-12-30 02:19:37.389092,2014-12-30 02:19:37.389092
10519,glucagon,disrupts,arm,15331551,2014-12-30 02:19:04.141545,2014-12-30 02:19:04.141545
12175,glucagon,inhibits,gastric emptying,15811484,2014-12-30 02:19:25.262238,2014-12-30 02:19:25.262238
12231,glucagon,inhibits,gastric emptying,16341288,2014-12-30 02:19:26.038655,2014-12-30 02:19:26.038655
11190,glucagon,inhibits,gastric emptying,16529340,2014-12-30 02:19:14.638034,2014-12-30 02:19:14.638034
