id,venom,effect,pmid,created_at,updated_at
15918,bee venoms,secondary malignant neoplastic disease,12782086,2014-12-30 02:26:44.169959,2014-12-30 02:26:44.169959
15919,bee venoms,infectious disease,12856871,2014-12-30 02:26:44.180166,2014-12-30 02:26:44.180166
15920,bee venoms,infection,12856871,2014-12-30 02:26:44.191236,2014-12-30 02:26:44.191236
15921,bee venoms,allergic disposition,12856871,2014-12-30 02:26:44.207169,2014-12-30 02:26:44.207169
15922,bee venoms,flexion spinal defense reflex,12885421,2014-12-30 02:26:44.219445,2014-12-30 02:26:44.219445
15923,bee venoms,depressive disorder,12885421,2014-12-30 02:26:44.235344,2014-12-30 02:26:44.235344
15924,bee venoms,flexion spinal defense reflex,14522004,2014-12-30 02:26:44.253004,2014-12-30 02:26:44.253004
15925,bee venoms,hyperaesthesia,14522004,2014-12-30 02:26:44.265173,2014-12-30 02:26:44.265173
15926,bee venoms,depressive disorder,14522004,2014-12-30 02:26:44.28205,2014-12-30 02:26:44.28205
15927,bee venoms,allodynia,14522004,2014-12-30 02:26:44.293457,2014-12-30 02:26:44.293457
15928,bee venoms,stress,14614282,2014-12-30 02:26:44.3038,2014-12-30 02:26:44.3038
15929,bee venoms,decreased lactation,14614282,2014-12-30 02:26:44.316938,2014-12-30 02:26:44.316938
15930,bee venoms,"human parturition, function",14614282,2014-12-30 02:26:44.328365,2014-12-30 02:26:44.328365
15931,bee venoms,"human parturition, function",14644579,2014-12-30 02:26:44.338996,2014-12-30 02:26:44.338996
15932,bee venoms,malignant neoplastic disease,14722668,2014-12-30 02:26:44.348305,2014-12-30 02:26:44.348305
15933,bee venoms,neoplasm,14722668,2014-12-30 02:26:44.35765,2014-12-30 02:26:44.35765
15934,bee venoms,"neoplasm, malignant (primary)",14722668,2014-12-30 02:26:44.36672,2014-12-30 02:26:44.36672
15935,bee venoms,normal tissue,14722668,2014-12-30 02:26:44.37601,2014-12-30 02:26:44.37601
15936,bee venoms,acute tubular necrosis,15057338,2014-12-30 02:26:44.386014,2014-12-30 02:26:44.386014
15937,bee venoms,necrosis,15311679,2014-12-30 02:26:44.396086,2014-12-30 02:26:44.396086
15938,bee venoms,vacuolation,15311679,2014-12-30 02:26:44.405915,2014-12-30 02:26:44.405915
15939,bee venoms,regeneration,15311679,2014-12-30 02:26:44.415297,2014-12-30 02:26:44.415297
15940,bee venoms,chronic pain,15336634,2014-12-30 02:26:44.424611,2014-12-30 02:26:44.424611
15941,bee venoms,peripheral nerve disease,15336634,2014-12-30 02:26:44.44265,2014-12-30 02:26:44.44265
15942,bee venoms,hyperaesthesia,15336634,2014-12-30 02:26:44.453579,2014-12-30 02:26:44.453579
15943,bee venoms,allodynia,15336634,2014-12-30 02:26:44.463828,2014-12-30 02:26:44.463828
15944,bee venoms,loss of reactivity,15459335,2014-12-30 02:26:44.47544,2014-12-30 02:26:44.47544
15945,bee venoms,1/3 meter,15459335,2014-12-30 02:26:44.487257,2014-12-30 02:26:44.487257
15946,bee venoms,allergic disposition,15777517,2014-12-30 02:26:44.500487,2014-12-30 02:26:44.500487
15947,bee venoms,hyperaesthesia,15882816,2014-12-30 02:26:44.518002,2014-12-30 02:26:44.518002
15948,bee venoms,allergic reaction,15882816,2014-12-30 02:26:44.534191,2014-12-30 02:26:44.534191
15949,bee venoms,osteoarthritis,15894134,2014-12-30 02:26:44.544917,2014-12-30 02:26:44.544917
15950,bee venoms,bone function,15894134,2014-12-30 02:26:44.558199,2014-12-30 02:26:44.558199
15951,bee venoms,flexion spinal defense reflex,15950221,2014-12-30 02:26:44.568104,2014-12-30 02:26:44.568104
15952,bee venoms,resting state,15950221,2014-12-30 02:26:44.579687,2014-12-30 02:26:44.579687
15953,bee venoms,allergic reaction,15950221,2014-12-30 02:26:44.590586,2014-12-30 02:26:44.590586
15954,bee venoms,depressive disorder,15950221,2014-12-30 02:26:44.602373,2014-12-30 02:26:44.602373
15955,bee venoms,reflex finding,15950221,2014-12-30 02:26:44.634821,2014-12-30 02:26:44.634821
15956,bee venoms,disinhibition,15953592,2014-12-30 02:26:44.658574,2014-12-30 02:26:44.658574
15957,bee venoms,muscle innervation,15953592,2014-12-30 02:26:44.67382,2014-12-30 02:26:44.67382
15958,bee venoms,innervation,15953592,2014-12-30 02:26:44.690802,2014-12-30 02:26:44.690802
15959,bee venoms,denervation,15953592,2014-12-30 02:26:44.702496,2014-12-30 02:26:44.702496
15960,bee venoms,psychosis,15953592,2014-12-30 02:26:44.720075,2014-12-30 02:26:44.720075
15961,bee venoms,anaphylactoid reaction,15985817,2014-12-30 02:26:44.744839,2014-12-30 02:26:44.744839
15962,bee venoms,allergic disposition,15985817,2014-12-30 02:26:44.755279,2014-12-30 02:26:44.755279
15963,bee venoms,leukocytosis,15999553,2014-12-30 02:26:44.765373,2014-12-30 02:26:44.765373
15964,bee venoms,arthritis,15999553,2014-12-30 02:26:44.77668,2014-12-30 02:26:44.77668
15965,bee venoms,limping,15999553,2014-12-30 02:26:44.79213,2014-12-30 02:26:44.79213
15966,bee venoms,undifferentiated inflammatory polyarthritis,15999553,2014-12-30 02:26:44.86682,2014-12-30 02:26:44.86682
15967,bee venoms,quality of life satisfaction,16221950,2014-12-30 02:26:44.884893,2014-12-30 02:26:44.884893
15968,bee venoms,disability,16221950,2014-12-30 02:26:44.898378,2014-12-30 02:26:44.898378
15969,bee venoms,multiple sclerosis,16221950,2014-12-30 02:26:44.917036,2014-12-30 02:26:44.917036
15970,bee venoms,tissue repair,16295595,2014-12-30 02:26:44.931835,2014-12-30 02:26:44.931835
15971,bee venoms,malignant neoplastic disease,16315243,2014-12-30 02:26:44.941738,2014-12-30 02:26:44.941738
15972,bee venoms,neoplasm,16315243,2014-12-30 02:26:44.953782,2014-12-30 02:26:44.953782
15973,bee venoms,"neoplasm, malignant (primary)",16315243,2014-12-30 02:26:44.963329,2014-12-30 02:26:44.963329
15974,bee venoms,arthritis,16457792,2014-12-30 02:26:44.972766,2014-12-30 02:26:44.972766
15975,bee venoms,pain threshold,16457792,2014-12-30 02:26:44.982445,2014-12-30 02:26:44.982445
15976,bee venoms,emotional,16541972,2014-12-30 02:26:44.992105,2014-12-30 02:26:44.992105
15977,bee venoms,multiple sclerosis,16541972,2014-12-30 02:26:45.001459,2014-12-30 02:26:45.001459
15978,bee venoms,"human parturition, function",16599259,2014-12-30 02:26:45.014773,2014-12-30 02:26:45.014773
15979,bee venoms,agitation,16599259,2014-12-30 02:26:45.033948,2014-12-30 02:26:45.033948
15980,bee venoms,denervation,16621078,2014-12-30 02:26:45.044653,2014-12-30 02:26:45.044653
15981,bee venoms,glomerular filtration,16774771,2014-12-30 02:26:45.05544,2014-12-30 02:26:45.05544
15982,bee venoms,vascular constriction,16774771,2014-12-30 02:26:45.065953,2014-12-30 02:26:45.065953
15983,bee venoms,renal blood flow,16774771,2014-12-30 02:26:45.075808,2014-12-30 02:26:45.075808
15984,bee venoms,hypotension,16774771,2014-12-30 02:26:45.085401,2014-12-30 02:26:45.085401
15985,bee venoms,systemic blood pressure,16774771,2014-12-30 02:26:45.095873,2014-12-30 02:26:45.095873
15986,bee venoms,acute renal failure syndrome,16774771,2014-12-30 02:26:45.107832,2014-12-30 02:26:45.107832
15987,bee venoms,hypoxia,16774771,2014-12-30 02:26:45.11739,2014-12-30 02:26:45.11739
15988,bee venoms,vasospasm,16774771,2014-12-30 02:26:45.126799,2014-12-30 02:26:45.126799
15989,bee venoms,rhabdomyolysis,16774771,2014-12-30 02:26:45.136301,2014-12-30 02:26:45.136301
15990,bee venoms,allergic disposition,16889280,2014-12-30 02:26:45.145744,2014-12-30 02:26:45.145744
15991,bee venoms,summation,16937763,2014-12-30 02:26:45.156555,2014-12-30 02:26:45.156555
15992,bee venoms,hypotension,16937763,2014-12-30 02:26:45.166314,2014-12-30 02:26:45.166314
15993,bee venoms,anaphylactoid reaction,16937763,2014-12-30 02:26:45.176093,2014-12-30 02:26:45.176093
15994,bee venoms,synovitis,17213605,2014-12-30 02:26:45.185389,2014-12-30 02:26:45.185389
15995,bee venoms,arthritis,17213605,2014-12-30 02:26:45.194288,2014-12-30 02:26:45.194288
15996,bee venoms,tumor necrosis,17213605,2014-12-30 02:26:45.20333,2014-12-30 02:26:45.20333
15997,bee venoms,chondrosarcoma,17303203,2014-12-30 02:26:45.21244,2014-12-30 02:26:45.21244
15998,bee venoms,"chondrosarcoma, no icd-o subtype",17303203,2014-12-30 02:26:45.222057,2014-12-30 02:26:45.222057
15999,bee venoms,tumor necrosis,17303203,2014-12-30 02:26:45.232251,2014-12-30 02:26:45.232251
16000,bee venoms,necrosis,17363137,2014-12-30 02:26:45.241802,2014-12-30 02:26:45.241802
16001,bee venoms,neoplasm,17363137,2014-12-30 02:26:45.251766,2014-12-30 02:26:45.251766
16002,bee venoms,"neoplasm, malignant (primary)",17363137,2014-12-30 02:26:45.261646,2014-12-30 02:26:45.261646
16003,bee venoms,malignant neoplastic disease,17363137,2014-12-30 02:26:45.271015,2014-12-30 02:26:45.271015
16004,bee venoms,hyperaesthesia,17544210,2014-12-30 02:26:45.281194,2014-12-30 02:26:45.281194
16005,bee venoms,reflex,17544210,2014-12-30 02:26:45.291196,2014-12-30 02:26:45.291196
16006,bee venoms,rheumatism,17555825,2014-12-30 02:26:45.301656,2014-12-30 02:26:45.301656
16007,bee venoms,arthritis,17555825,2014-12-30 02:26:45.311373,2014-12-30 02:26:45.311373
16008,bee venoms,"neoplasm, malignant (primary)",17555825,2014-12-30 02:26:45.323823,2014-12-30 02:26:45.323823
16009,bee venoms,malignant tumor of breast,17555825,2014-12-30 02:26:45.335171,2014-12-30 02:26:45.335171
16010,bee venoms,malignant neoplastic disease,17555825,2014-12-30 02:26:45.344399,2014-12-30 02:26:45.344399
16011,bee venoms,"human parturition, function",17629639,2014-12-30 02:26:45.353496,2014-12-30 02:26:45.353496
16012,bee venoms,agitation,17629639,2014-12-30 02:26:45.364582,2014-12-30 02:26:45.364582
16013,bee venoms,quality of life satisfaction,17989536,2014-12-30 02:26:45.373453,2014-12-30 02:26:45.373453
16014,bee venoms,adverse reaction,17989536,2014-12-30 02:26:45.382649,2014-12-30 02:26:45.382649
16015,bee venoms,rheumatoid arthritis,18212480,2014-12-30 02:26:45.393632,2014-12-30 02:26:45.393632
16016,bee venoms,musculoskeletal pain,18226968,2014-12-30 02:26:45.403411,2014-12-30 02:26:45.403411
16017,bee venoms,arthritis,18226968,2014-12-30 02:26:45.413645,2014-12-30 02:26:45.413645
16018,bee venoms,menstruation,18226968,2014-12-30 02:26:45.423201,2014-12-30 02:26:45.423201
16019,bee venoms,malignant neoplastic disease,18300479,2014-12-30 02:26:45.489807,2014-12-30 02:26:45.489807
16020,bee venoms,neoplasm,18300479,2014-12-30 02:26:45.499209,2014-12-30 02:26:45.499209
16021,bee venoms,"neoplasm, malignant (primary)",18300479,2014-12-30 02:26:45.508912,2014-12-30 02:26:45.508912
16022,bee venoms,"human parturition, function",18300479,2014-12-30 02:26:45.518517,2014-12-30 02:26:45.518517
16023,bee venoms,acute pancreatitis,18376296,2014-12-30 02:26:45.527933,2014-12-30 02:26:45.527933
16024,bee venoms,circulatory failure,18376296,2014-12-30 02:26:45.537105,2014-12-30 02:26:45.537105
16025,bee venoms,tumor necrosis,18376296,2014-12-30 02:26:45.546593,2014-12-30 02:26:45.546593
16026,bee venoms,spontaneous pain,18445299,2014-12-30 02:26:45.55573,2014-12-30 02:26:45.55573
16027,bee venoms,hyperaesthesia,18445299,2014-12-30 02:26:45.564875,2014-12-30 02:26:45.564875
16028,bee venoms,allergic reaction,18445299,2014-12-30 02:26:45.573992,2014-12-30 02:26:45.573992
16029,bee venoms,multiple sclerosis,18631428,2014-12-30 02:26:45.582866,2014-12-30 02:26:45.582866
16030,bee venoms,anaphylactoid reaction,18631428,2014-12-30 02:26:45.591785,2014-12-30 02:26:45.591785
16031,bee venoms,rheumatoid arthritis,18790041,2014-12-30 02:26:45.600718,2014-12-30 02:26:45.600718
16032,bee venoms,swelling,19001136,2014-12-30 02:26:45.609419,2014-12-30 02:26:45.609419
16033,bee venoms,somnolence,19010737,2014-12-30 02:26:45.618165,2014-12-30 02:26:45.618165
16034,bee venoms,allodynia,19010737,2014-12-30 02:26:45.629886,2014-12-30 02:26:45.629886
16035,bee venoms,hypotension,19010737,2014-12-30 02:26:45.645279,2014-12-30 02:26:45.645279
16036,bee venoms,chronic pain,19010737,2014-12-30 02:26:45.65421,2014-12-30 02:26:45.65421
16037,bee venoms,hyperaesthesia,19010737,2014-12-30 02:26:45.663054,2014-12-30 02:26:45.663054
16038,bee venoms,injection site inflammation,19038582,2014-12-30 02:26:45.671993,2014-12-30 02:26:45.671993
16039,bee venoms,hyperaesthesia,19038582,2014-12-30 02:26:45.680984,2014-12-30 02:26:45.680984
16040,bee venoms,allergic disposition,19538349,2014-12-30 02:26:45.691762,2014-12-30 02:26:45.691762
16041,bee venoms,bronchopneumonia,19627205,2014-12-30 02:26:45.700664,2014-12-30 02:26:45.700664
16042,bee venoms,infection - suppurative,19627205,2014-12-30 02:26:45.709669,2014-12-30 02:26:45.709669
16043,bee venoms,mastitis,19627205,2014-12-30 02:26:45.720189,2014-12-30 02:26:45.720189
16044,bee venoms,pneumonia,19627205,2014-12-30 02:26:45.729461,2014-12-30 02:26:45.729461
16045,bee venoms,infection,19627205,2014-12-30 02:26:45.738521,2014-12-30 02:26:45.738521
16046,bee venoms,infectious disease,19627205,2014-12-30 02:26:45.747373,2014-12-30 02:26:45.747373
16047,bee venoms,infection due to staphylococcus aureus,19627205,2014-12-30 02:26:45.756554,2014-12-30 02:26:45.756554
16048,bee venoms,systemic lupus erythematosus,19721868,2014-12-30 02:26:45.770985,2014-12-30 02:26:45.770985
16049,bee venoms,autoimmune disease,19721868,2014-12-30 02:26:45.780428,2014-12-30 02:26:45.780428
16050,bee venoms,arthritis,19721868,2014-12-30 02:26:45.793616,2014-12-30 02:26:45.793616
16051,bee venoms,angioedema,19721868,2014-12-30 02:26:45.805648,2014-12-30 02:26:45.805648
16052,bee venoms,lupus erythematosus,19721868,2014-12-30 02:26:45.816556,2014-12-30 02:26:45.816556
16053,bee venoms,cutaneous eruption,19839973,2014-12-30 02:26:45.826825,2014-12-30 02:26:45.826825
16054,bee venoms,eruption,19839973,2014-12-30 02:26:45.836813,2014-12-30 02:26:45.836813
16055,bee venoms,rash,19839973,2014-12-30 02:26:45.846609,2014-12-30 02:26:45.846609
16056,bee venoms,allergic disposition,19839973,2014-12-30 02:26:45.860471,2014-12-30 02:26:45.860471
16057,bee venoms,allergic reaction,19853357,2014-12-30 02:26:45.873897,2014-12-30 02:26:45.873897
16058,bee venoms,allergic disposition,19853357,2014-12-30 02:26:45.883566,2014-12-30 02:26:45.883566
16059,bee venoms,status of invasion by tumor,19969058,2014-12-30 02:26:45.895571,2014-12-30 02:26:45.895571
16060,bee venoms,mobility,19969058,2014-12-30 02:26:45.904887,2014-12-30 02:26:45.904887
16061,bee venoms,rheumatoid arthritis,19969058,2014-12-30 02:26:45.914731,2014-12-30 02:26:45.914731
16062,bee venoms,malignant neoplastic disease,19969058,2014-12-30 02:26:45.924311,2014-12-30 02:26:45.924311
16063,bee venoms,"neoplasm, malignant (primary)",19969058,2014-12-30 02:26:45.933552,2014-12-30 02:26:45.933552
16064,bee venoms,malignant tumor of breast,19969058,2014-12-30 02:26:45.942454,2014-12-30 02:26:45.942454
16065,bee venoms,tissue repair,19969058,2014-12-30 02:26:45.952292,2014-12-30 02:26:45.952292
16066,bee venoms,anxiety,20034440,2014-12-30 02:26:45.96283,2014-12-30 02:26:45.96283
16067,bee venoms,parkinson's disease,20034453,2014-12-30 02:26:45.972282,2014-12-30 02:26:45.972282
16068,bee venoms,arthritis,20379856,2014-12-30 02:26:45.9816,2014-12-30 02:26:45.9816
16069,bee venoms,optic neuritis,20401856,2014-12-30 02:26:45.991265,2014-12-30 02:26:45.991265
16070,bee venoms,rhinitis,20447747,2014-12-30 02:26:46.000489,2014-12-30 02:26:46.000489
16071,bee venoms,allergy to pollen,20447747,2014-12-30 02:26:46.010077,2014-12-30 02:26:46.010077
16072,bee venoms,allergic reaction,20447747,2014-12-30 02:26:46.023979,2014-12-30 02:26:46.023979
16073,bee venoms,allergic disposition,20447747,2014-12-30 02:26:46.090999,2014-12-30 02:26:46.090999
16074,bee venoms,arthritis,20457243,2014-12-30 02:26:46.101449,2014-12-30 02:26:46.101449
16075,bee venoms,anaphylactoid reaction,20461965,2014-12-30 02:26:46.110816,2014-12-30 02:26:46.110816
16076,bee venoms,arthritis,20558236,2014-12-30 02:26:46.120159,2014-12-30 02:26:46.120159
16077,bee venoms,spontaneous pain,20696145,2014-12-30 02:26:46.129596,2014-12-30 02:26:46.129596
16078,bee venoms,injection site inflammation,20696145,2014-12-30 02:26:46.13963,2014-12-30 02:26:46.13963
16079,bee venoms,hyperaesthesia,20696145,2014-12-30 02:26:46.149141,2014-12-30 02:26:46.149141
16080,bee venoms,necrosis,20821823,2014-12-30 02:26:46.162685,2014-12-30 02:26:46.162685
16081,bee venoms,tumor necrosis,20821823,2014-12-30 02:26:46.172368,2014-12-30 02:26:46.172368
16082,bee venoms,hepatic fibrosis,20821823,2014-12-30 02:26:46.181985,2014-12-30 02:26:46.181985
16083,bee venoms,menstruation,20857631,2014-12-30 02:26:46.205384,2014-12-30 02:26:46.205384
16084,bee venoms,allergic disposition,20857631,2014-12-30 02:26:46.220562,2014-12-30 02:26:46.220562
16085,bee venoms,adverse reaction,20857631,2014-12-30 02:26:46.230672,2014-12-30 02:26:46.230672
16086,bee venoms,amyotrophic lateral sclerosis,20950451,2014-12-30 02:26:46.241535,2014-12-30 02:26:46.241535
16087,bee venoms,arthritis,20950451,2014-12-30 02:26:46.251134,2014-12-30 02:26:46.251134
16088,bee venoms,hyperkinesia,20950675,2014-12-30 02:26:46.260976,2014-12-30 02:26:46.260976
16089,bee venoms,body temperature above reference range,20950675,2014-12-30 02:26:46.270652,2014-12-30 02:26:46.270652
16090,bee venoms,denervation,20950675,2014-12-30 02:26:46.28121,2014-12-30 02:26:46.28121
16091,bee venoms,drug dependence,20950675,2014-12-30 02:26:46.291825,2014-12-30 02:26:46.291825
16092,bee venoms,nervousness,20951771,2014-12-30 02:26:46.308172,2014-12-30 02:26:46.308172
16093,bee venoms,balance,20951771,2014-12-30 02:26:46.321216,2014-12-30 02:26:46.321216
16094,bee venoms,hyperaesthesia,20951771,2014-12-30 02:26:46.333059,2014-12-30 02:26:46.333059
16095,bee venoms,plaque,20951771,2014-12-30 02:26:46.343155,2014-12-30 02:26:46.343155
16096,bee venoms,excitatory synaptic transmission,20951771,2014-12-30 02:26:46.35366,2014-12-30 02:26:46.35366
16097,bee venoms,drinking,20952702,2014-12-30 02:26:46.363846,2014-12-30 02:26:46.363846
16098,bee venoms,weight gain,20952702,2014-12-30 02:26:46.373558,2014-12-30 02:26:46.373558
16099,bee venoms,liver function,20952702,2014-12-30 02:26:46.383268,2014-12-30 02:26:46.383268
16100,bee venoms,rheumatoid arthritis,21061459,2014-12-30 02:26:46.392636,2014-12-30 02:26:46.392636
16101,bee venoms,arthritis,21061459,2014-12-30 02:26:46.402182,2014-12-30 02:26:46.402182
16102,bee venoms,hyperaesthesia,21061459,2014-12-30 02:26:46.41468,2014-12-30 02:26:46.41468
16103,bee venoms,atherosclerosis,21061462,2014-12-30 02:26:46.424263,2014-12-30 02:26:46.424263
16104,bee venoms,tumor necrosis,21061462,2014-12-30 02:26:46.437281,2014-12-30 02:26:46.437281
16105,bee venoms,parkinson's disease,21265705,2014-12-30 02:26:46.44882,2014-12-30 02:26:46.44882
16106,bee venoms,anaphylactoid reaction,21356289,2014-12-30 02:26:46.458814,2014-12-30 02:26:46.458814
16107,bee venoms,allergic disposition,21356289,2014-12-30 02:26:46.468915,2014-12-30 02:26:46.468915
16108,bee venoms,allergic disposition,21368617,2014-12-30 02:26:46.481844,2014-12-30 02:26:46.481844
16109,bee venoms,allergic disposition,21447964,2014-12-30 02:26:46.491643,2014-12-30 02:26:46.491643
16110,bee venoms,familial disease,21682930,2014-12-30 02:26:46.502651,2014-12-30 02:26:46.502651
16111,bee venoms,amyotrophic lateral sclerosis,21682930,2014-12-30 02:26:46.51267,2014-12-30 02:26:46.51267
16112,bee venoms,"neoplasm, malignant (primary)",21682930,2014-12-30 02:26:46.521679,2014-12-30 02:26:46.521679
16113,bee venoms,malignant neoplastic disease,21682930,2014-12-30 02:26:46.530959,2014-12-30 02:26:46.530959
16114,bee venoms,peripheral nerve disease,21715371,2014-12-30 02:26:46.540522,2014-12-30 02:26:46.540522
