toxprot_id	pmid	PID	PMID	SID	s_cui	s_type	s_name	predicate	o_cui	o_type	o_name
Q90495	7849037	5002401	7849037	50487302	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P06859	1707052	5002401	1707052	51817684	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P45881	7666446	5002401	7666446	52309670	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P45881	7666446	5002401	7666446	52309670	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P79845	9241782	5002401	9241782	53498948	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P00626	2048144	5002401	2048144	53932829	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P56219	8706835	5002401	8706835	55826507	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P34128	7916740	5002401	7916740	55925891	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P45697	9248001	5002401	9248001	56917796	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P45697	9248001	5002401	9248001	56917796	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q6LEM5	9037028	5002401	9037028	58498118	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q9NBW2	10978740	5002401	10978740	58574543	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P59853	10978740	5002401	10978740	58574543	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q86BW9	10978740	5002401	10978740	58574543	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q9NII5	10978761	5002401	10978761	58601426	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q95P89	11384716	5002401	11384716	59461778	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q867F4	12467669	5002401	12467669	60147208	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q86SD8	12467669	5002401	12467669	60147208	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q9PT41	10462474	5002401	10462474	61530994	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q9BJX2	11698110	5002401	11698110	63503600	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q967F9	11698110	5002401	11698110	63503600	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q95NK7	11698110	5002401	11698110	63503600	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q95NJ8	11698110	5002401	11698110	63503600	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q90WC0	9856345	5002401	9856345	63558371	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
O93516	9856345	5002401	9856345	63558371	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
O93517	9856345	5002401	9856345	63558371	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
O93518	9856345	5002401	9856345	63558371	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
O93515	9856345	5002401	9856345	63558371	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
O13069	9490060	5002401	9490060	63649760	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q9GQW4	11463163	5002401	11463163	65319564	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q9GNG8	10858508	5002401	10858508	68229507	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q9GQV6	10858508	5002401	10858508	68229507	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q9NJC7	10858508	5002401	10858508	68229507	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q9NJC4	10858508	5002401	10858508	68229507	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q9NJC8	10858508	5002401	10858508	68229507	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q9GQW3	10858508	5002401	10858508	68229507	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
O61705	10858508	5002401	10858508	68229507	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q9N682	10858508	5002401	10858508	68229507	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q9PVK9	10406963	5002401	10406963	68421119	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q9NJP7	10471839	5002401	10471839	69117408	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q9NJC6	10471839	5002401	10471839	69117408	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q9N661	10471839	5002401	10471839	69117408	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q9U8D1	10471839	5002401	10471839	69117408	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P00991	12860400	5002401	12860400	70827525	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P00992	12860400	5002401	12860400	70827525	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q9YGJ9	9839665	5002401	9839665	73592083	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q9YGJ8	9839665	5002401	9839665	73592083	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P01021	10866809	5002401	10866809	73610460	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P01021	10866809	5002401	10866809	73610460	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P00597	10669032	5002401	10669032	75331250	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P00596	10669032	5002401	10669032	75331250	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q8JIW1	10558903	5002401	10558903	75864405	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q9IAM1	10558903	5002401	10558903	75864405	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q92031	10833388	5002401	10833388	76743288	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q92031	12651104	5002401	12651104	77724539	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q9DGH6	11864711	5002401	11864711	80558707	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q90WC0	9722022	5002401	9722022	81042418	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q9PT40	11223258	5002401	11223258	81612522	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0DJF5	16373075	5002401	16373075	87017464	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
A7LAC6	16373075	5002401	16373075	87017464	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
A7LAC7	16373075	5002401	16373075	87017464	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CJ41	16373075	5002401	16373075	87017464	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0C6B6	17870140	5002401	17870140	87513278	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q95NK7	15208022	5002401	15208022	87887105	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q14FJ4	16737347	5002401	16737347	90559677	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q2UXR0	16737347	5002401	16737347	90559677	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q2UXQ5	16737347	5002401	16737347	90559677	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q6QX33	15519291	5002401	15519291	90730073	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q6X5T3	16786436	5002401	16786436	90788453	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0DM97	16786436	5002401	16786436	90788453	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q6X5T3	16786436	5002401	16786436	90788574	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0DM97	16786436	5002401	16786436	90788574	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q8I6X9	16298458	5002401	16298458	91427993	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q75WH5	15246762	5002401	15246762	91452013	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q75WG6	15246762	5002401	15246762	91452013	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q75WH6	15246762	5002401	15246762	91452013	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0C2V2	15246762	5002401	15246762	91452013	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q75WH3	15246762	5002401	15246762	91452013	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q75WG5	15246762	5002401	15246762	91452013	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q75WG7	15246762	5002401	15246762	91452013	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0C2V1	15246762	5002401	15246762	91452013	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q75WH2	15246762	5002401	15246762	91452013	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q75WH4	15246762	5002401	15246762	91452013	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0C292	16762386	5002401	16762386	92160854	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0C296	16762386	5002401	16762386	92160854	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0C2A3	16762386	5002401	16762386	92160854	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0C293	16762386	5002401	16762386	92160854	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0C295	16762386	5002401	16762386	92160854	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0C2A1	16762386	5002401	16762386	92160854	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0C2A2	16762386	5002401	16762386	92160854	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0C2A0	16762386	5002401	16762386	92160854	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0C298	16762386	5002401	16762386	92160854	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0C299	16762386	5002401	16762386	92160854	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0C294	16762386	5002401	16762386	92160854	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0C297	16762386	5002401	16762386	92160854	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P01484	12911331	5002401	12911331	92299303	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P01484	12911331	5002401	12911331	92299303	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q7YXD3	12911331	5002401	12911331	92299303	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CE80	16581177	5002401	16581177	92657207	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CE80	16581177	5002401	16581177	92657207	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CE84	16581177	5002401	16581177	92657207	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q2XQ09	16581177	5002401	16581177	92657207	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
B0VXV8	18096037	5002401	18096037	95715304	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
B0VXV6	18096037	5002401	18096037	95715304	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
B0VXV1	18096037	5002401	18096037	95715304	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
B0VXV0	18096037	5002401	18096037	95715304	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
B0VXV2	18096037	5002401	18096037	95715304	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
B0VXV3	18096037	5002401	18096037	95715304	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
B0VXV4	18096037	5002401	18096037	95715304	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
A5X2X1	18096037	5002401	18096037	95715304	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
B0VXW0	18096037	5002401	18096037	95715304	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q4LCT3	15963953	5002401	15963953	96253542	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q4LCS9	15963953	5002401	15963953	96253542	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q4LCT0	15963953	5002401	15963953	96253542	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q4LCT2	15963953	5002401	15963953	96253542	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q4LCS7	15963953	5002401	15963953	96253542	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q4LCS8	15963953	5002401	15963953	96253542	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q4LCT1	15963953	5002401	15963953	96253542	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P83253	16411889	5002401	16411889	96504877	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q3BK16	16411889	5002401	16411889	96504877	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q3BK15	16411889	5002401	16411889	96504877	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q3BK17	16411889	5002401	16411889	96504877	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q3BK14	16411889	5002401	16411889	96504877	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P83254	16411889	5002401	16411889	96504877	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q3BK13	16411889	5002401	16411889	96504877	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q0NZX9	16919699	5002401	16919699	100086604	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P31989	16919699	5002401	16919699	100086604	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q0NZX8	16919699	5002401	16919699	100086604	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q0NZX6	16919699	5002401	16919699	100086604	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q0NZY0	16919699	5002401	16919699	100086604	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q0NZX7	16919699	5002401	16919699	100086604	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q0NZX5	16919699	5002401	16919699	100086604	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q5F1N4	15452884	5002401	15452884	102335961	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q53B49	15302536	5002401	15302536	105380469	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q69CK0	15302536	5002401	15302536	105380469	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q53B55	15302536	5002401	15302536	105380469	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q53B46	15302536	5002401	15302536	105380469	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q53B57	15302536	5002401	15302536	105380469	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q53B61	15302536	5002401	15302536	105380469	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q53B50	15302536	5002401	15302536	105380469	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q53B48	15302536	5002401	15302536	105380469	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q53B54	15302536	5002401	15302536	105380469	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q53B59	15302536	5002401	15302536	105380469	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q53B53	15302536	5002401	15302536	105380469	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q53B56	15302536	5002401	15302536	105380469	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P82662	15302536	5002401	15302536	105380469	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q53B47	15302536	5002401	15302536	105380469	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q53B52	15302536	5002401	15302536	105380469	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P01021	17714693	5002401	17714693	105501230	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P01021	17714693	5002401	17714693	105501230	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q90Y12	17714693	5002401	17714693	105501230	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0C7P5	17714693	5002401	17714693	105501230	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0C7P6	17714693	5002401	17714693	105501230	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
D5J6X1	20372963	5002401	20372963	106926720	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CE80	21590705	5002401	21590705	106931137	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CE80	21590705	5002401	21590705	106931137	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CE84	21590705	5002401	21590705	106931137	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
A4USB4	21590705	5002401	21590705	106931137	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q1W695	21590705	5002401	21590705	106931137	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q2XQ09	21590705	5002401	21590705	106931137	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q1W694	21590705	5002401	21590705	106931137	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P61409	21740921	5002401	21740921	108258612	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0DJA9	21740921	5002401	21740921	108258612	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P60590	21740921	5002401	21740921	108258612	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
Q7YT39	21740921	5002401	21740921	108258612	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0DL40	21544181	5002401	21544181	109343689	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
B5U6Z2	19351557	5002401	19351557	109672676	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CI87	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CJ45	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CI42	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
D9U2B5	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CJ06	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
D9U2B6	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CJ04	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CJ19	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CI92	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CI95	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CJ15	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CI93	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CJ16	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
D9U2B7	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
B9UIY3	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CI89	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CI94	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CJ02	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
D9U2B8	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CI90	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CI91	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CI97	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CI96	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CI88	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
D9U297	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CI82	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CI58	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CI56	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CI59	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CI55	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
D9U2A5	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
D9U298	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CI81	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
D9U2A0	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CI51	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CI99	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CJ01	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CI98	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
D9U2A3	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CJ13	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
P0CJ12	20663230	5002401	20663230	115649217	C0751608	gngm	cDNA Library	PART_OF	C0227479	bpoc	Venom gland
